id,state,y,x
710,ADULT_FEMALE_G,49.0,34.0
711,JUVENILE,62.0,4.0
712,ADULT_MALE,56.0,6.0
713,ADULT_FEMALE_G,11.0,167.0
714,ADULT_FEMALE_G,7.0,225.0
715,ADULT_MALE,6.0,222.0
716,ADULT_FEMALE_G,64.0,45.0
717,JUVENILE,11.0,169.0
718,JUVENILE,284.0,175.0
719,ADULT_FEMALE_G,58.0,5.0
720,JUVENILE,62.0,4.0
721,ADULT_FEMALE_G,12.0,161.0
722,ADULT_FEMALE_G,51.0,11.0
723,JUVENILE,307.0,173.0
724,ADULT_MALE,63.0,6.0
725,JUVENILE,11.0,169.0
726,ADULT_FEMALE_G,46.0,12.0
727,ADULT_FEMALE_G,283.0,175.0
728,ADULT_MALE,287.0,180.0
729,ADULT_FEMALE_G,298.0,187.0
730,ADULT_MALE,291.0,167.0
731,ADULT_FEMALE_G,284.0,181.0
732,ADULT_FEMALE_G,56.0,2.0
733,ADULT_MALE,5.0,171.0
734,JUVENILE,5.0,225.0
735,ADULT_FEMALE_G,6.0,213.0
736,ADULT_MALE,59.0,1.0
737,ADULT_MALE,7.0,166.0
738,JUVENILE,5.0,225.0
739,ADULT_MALE,66.0,2.0
740,ADULT_MALE,2.0,174.0
741,JUVENILE,5.0,225.0
742,ADULT_MALE,285.0,177.0
743,ADULT_FEMALE_G,49.0,5.0
744,JUVENILE,11.0,169.0
745,JUVENILE,62.0,4.0
746,JUVENILE,11.0,169.0
747,ADULT_FEMALE_G,11.0,165.0
748,JUVENILE,11.0,169.0
749,JUVENILE,11.0,169.0
750,ADULT_FEMALE_G,4.0,226.0
751,ADULT_FEMALE_G,8.0,223.0
752,JUVENILE,285.0,178.0
753,ADULT_FEMALE_G,13.0,166.0
754,ADULT_FEMALE_G,51.0,3.0
755,ADULT_FEMALE_G,8.0,220.0
756,ADULT_MALE,5.0,220.0
757,ADULT_FEMALE_G,47.0,32.0
758,ADULT_FEMALE_G,3.0,224.0
759,ADULT_FEMALE_G,11.0,209.0
760,ADULT_FEMALE_G,285.0,175.0
761,ADULT_MALE,3.0,228.0
762,JUVENILE,5.0,225.0
763,ADULT_FEMALE_G,9.0,170.0
764,JUVENILE,62.0,4.0
765,ADULT_FEMALE_G,289.0,172.0
766,ADULT_FEMALE_G,310.0,153.0
767,JUVENILE,5.0,225.0
768,ADULT_FEMALE_G,63.0,6.0
769,ADULT_FEMALE_G,5.0,231.0
770,ADULT_FEMALE_G,307.0,177.0
771,ADULT_FEMALE_G,11.0,166.0
772,JUVENILE,307.0,173.0
773,ADULT_FEMALE_G,6.0,223.0
774,JUVENILE,5.0,225.0
775,ADULT_FEMALE_G,10.0,212.0
776,JUVENILE,284.0,175.0
777,JUVENILE,11.0,169.0
778,JUVENILE,62.0,4.0
779,JUVENILE,5.0,225.0
780,ADULT_FEMALE_G,0.0,177.0
781,ADULT_MALE,13.0,164.0
782,ADULT_MALE,3.0,173.0
783,JUVENILE,11.0,169.0
784,ADULT_FEMALE_G,300.0,185.0
785,ADULT_FEMALE_G,5.0,230.0
786,ADULT_FEMALE_G,15.0,163.0
787,ADULT_FEMALE_G,6.0,216.0
788,ADULT_FEMALE_G,67.0,2.0
789,ADULT_FEMALE_G,1.0,221.0
790,JUVENILE,62.0,4.0
791,ADULT_FEMALE_G,287.0,176.0
792,JUVENILE,284.0,175.0
793,ADULT_MALE,15.0,164.0
794,JUVENILE,62.0,4.0
795,JUVENILE,11.0,169.0
796,JUVENILE,307.0,173.0
797,JUVENILE,62.0,4.0
798,ADULT_FEMALE_G,8.0,215.0
799,JUVENILE,62.0,4.0
800,JUVENILE,285.0,178.0
801,JUVENILE,5.0,225.0
802,ADULT_MALE,292.0,172.0
803,ADULT_FEMALE_G,4.0,230.0
804,ADULT_MALE,274.0,171.0
805,ADULT_MALE,62.0,5.0
806,ADULT_MALE,6.0,215.0
807,JUVENILE,11.0,169.0
808,JUVENILE,11.0,169.0
809,ADULT_MALE,9.0,167.0
810,JUVENILE,5.0,225.0
811,JUVENILE,62.0,4.0
812,ADULT_FEMALE_G,5.0,209.0
813,ADULT_FEMALE_G,73.0,1.0
814,JUVENILE,285.0,178.0
815,ADULT_FEMALE_G,3.0,222.0
816,JUVENILE,5.0,225.0
817,ADULT_MALE,2.0,214.0
818,JUVENILE,11.0,169.0
819,ADULT_FEMALE_G,7.0,170.0
820,JUVENILE,11.0,169.0
821,JUVENILE,5.0,225.0
822,ADULT_FEMALE_G,9.0,208.0
823,ADULT_FEMALE_G,7.0,166.0
824,ADULT_MALE,13.0,161.0
825,JUVENILE,11.0,169.0
826,ADULT_FEMALE_G,5.0,230.0
827,ADULT_FEMALE_G,49.0,7.0
828,ADULT_FEMALE_G,15.0,165.0
829,JUVENILE,5.0,225.0
830,ADULT_FEMALE_G,324.0,200.0
831,ADULT_MALE,9.0,163.0
832,ADULT_FEMALE_G,4.0,210.0
833,JUVENILE,5.0,225.0
834,ADULT_FEMALE_G,51.0,6.0
835,ADULT_MALE,329.0,125.0
836,JUVENILE,285.0,178.0
837,ADULT_FEMALE_G,307.0,173.0
838,ADULT_MALE,3.0,224.0
839,JUVENILE,11.0,169.0
840,ADULT_FEMALE_G,48.0,29.0
841,ADULT_MALE,8.0,164.0
842,JUVENILE,5.0,225.0
843,ADULT_FEMALE_G,2.0,217.0
844,JUVENILE,284.0,175.0
845,ADULT_FEMALE_G,3.0,223.0
846,JUVENILE,5.0,225.0
847,JUVENILE,62.0,4.0
848,ADULT_FEMALE_G,8.0,169.0
849,ADULT_MALE,10.0,215.0
850,JUVENILE,62.0,4.0
851,JUVENILE,307.0,173.0
852,ADULT_MALE,47.0,4.0
853,ADULT_FEMALE_G,38.0,18.0
854,ADULT_MALE,9.0,165.0
855,JUVENILE,11.0,169.0
856,ADULT_FEMALE_G,84.0,3.0
857,JUVENILE,62.0,4.0
858,ADULT_MALE,323.0,188.0
859,ADULT_FEMALE_G,3.0,226.0
860,ADULT_FEMALE_G,3.0,221.0
861,ADULT_MALE,9.0,166.0
862,JUVENILE,11.0,169.0
863,ADULT_FEMALE_G,12.0,165.0
864,JUVENILE,11.0,169.0
865,JUVENILE,11.0,169.0
866,ADULT_MALE,8.0,210.0
867,ADULT_FEMALE_G,57.0,6.0
868,ADULT_MALE,3.0,211.0
869,ADULT_FEMALE_G,10.0,168.0
870,JUVENILE,307.0,173.0
871,ADULT_MALE,12.0,162.0
872,JUVENILE,5.0,225.0
873,JUVENILE,11.0,169.0
874,ADULT_MALE,3.0,229.0
875,JUVENILE,11.0,169.0
876,ADULT_FEMALE_G,283.0,173.0
877,JUVENILE,62.0,4.0
878,JUVENILE,11.0,169.0
879,JUVENILE,284.0,175.0
880,JUVENILE,62.0,4.0
881,ADULT_FEMALE_G,55.0,11.0
882,JUVENILE,11.0,169.0
883,ADULT_FEMALE_G,14.0,165.0
884,ADULT_MALE,3.0,216.0
885,ADULT_FEMALE_G,8.0,169.0
886,JUVENILE,5.0,225.0
887,JUVENILE,11.0,169.0
888,ADULT_FEMALE_G,3.0,224.0
889,JUVENILE,5.0,225.0
890,ADULT_FEMALE_G,14.0,166.0
891,ADULT_MALE,52.0,2.0
892,ADULT_FEMALE_G,50.0,4.0
893,ADULT_MALE,2.0,226.0
894,JUVENILE,284.0,175.0
895,ADULT_FEMALE_G,52.0,1.0
896,JUVENILE,5.0,225.0
897,ADULT_FEMALE_G,2.0,218.0
898,ADULT_FEMALE_G,307.0,169.0
899,ADULT_MALE,56.0,2.0
900,ADULT_MALE,9.0,162.0
901,ADULT_FEMALE_G,5.0,170.0
902,ADULT_MALE,4.0,227.0
903,ADULT_FEMALE_G,11.0,166.0
904,ADULT_FEMALE_G,59.0,4.0
905,ADULT_FEMALE_G,62.0,0.0
906,JUVENILE,11.0,169.0
907,ADULT_MALE,5.0,205.0
908,ADULT_FEMALE_G,63.0,3.0
909,JUVENILE,62.0,4.0
910,ADULT_FEMALE_G,11.0,166.0
911,JUVENILE,11.0,169.0
912,JUVENILE,5.0,225.0
913,ADULT_MALE,36.0,17.0
914,ADULT_FEMALE_G,12.0,172.0
915,JUVENILE,5.0,225.0
916,JUVENILE,284.0,175.0
917,JUVENILE,284.0,175.0
918,ADULT_FEMALE_G,9.0,213.0
919,JUVENILE,62.0,4.0
920,JUVENILE,5.0,225.0
921,JUVENILE,11.0,169.0
922,ADULT_FEMALE_G,3.0,144.0
923,ADULT_MALE,65.0,4.0
924,ADULT_FEMALE_G,39.0,19.0
925,JUVENILE,307.0,173.0
926,JUVENILE,5.0,225.0
927,ADULT_MALE,5.0,223.0
928,ADULT_MALE,62.0,1.0
929,JUVENILE,5.0,225.0
930,ADULT_FEMALE_G,283.0,178.0
931,JUVENILE,62.0,4.0
932,ADULT_FEMALE_G,281.0,177.0
933,JUVENILE,11.0,169.0
934,ADULT_FEMALE_G,281.0,175.0
935,ADULT_FEMALE_G,0.0,140.0
936,JUVENILE,62.0,4.0
937,ADULT_MALE,1.0,217.0
938,ADULT_FEMALE_G,2.0,220.0
939,ADULT_MALE,284.0,172.0
940,ADULT_MALE,50.0,32.0
941,ADULT_MALE,0.0,215.0
942,ADULT_FEMALE_G,299.0,180.0
943,JUVENILE,285.0,178.0
944,ADULT_FEMALE_G,6.0,205.0
945,JUVENILE,285.0,178.0
946,ADULT_FEMALE_G,2.0,172.0
947,JUVENILE,11.0,169.0
948,JUVENILE,307.0,173.0
949,ADULT_MALE,314.0,163.0
950,ADULT_MALE,295.0,181.0
951,ADULT_FEMALE_G,9.0,219.0
952,ADULT_FEMALE_G,303.0,175.0
953,JUVENILE,11.0,169.0
954,JUVENILE,62.0,4.0
955,JUVENILE,11.0,169.0
956,ADULT_FEMALE_G,1.0,176.0
957,JUVENILE,11.0,169.0
958,JUVENILE,11.0,169.0
959,ADULT_FEMALE_G,10.0,211.0
960,JUVENILE,41.0,23.0
961,ADULT_FEMALE_G,1.0,214.0
962,ADULT_FEMALE_G,7.0,166.0
963,JUVENILE,5.0,225.0
964,JUVENILE,62.0,4.0
965,ADULT_FEMALE_G,11.0,165.0
966,ADULT_FEMALE_G,8.0,170.0
967,JUVENILE,285.0,178.0
968,JUVENILE,284.0,175.0
969,ADULT_FEMALE_G,34.0,15.0
970,ADULT_FEMALE_G,2.0,223.0
971,ADULT_MALE,9.0,219.0
972,ADULT_FEMALE_G,271.0,161.0
973,JUVENILE,285.0,178.0
974,JUVENILE,62.0,4.0
975,ADULT_MALE,67.0,2.0
976,JUVENILE,62.0,4.0
977,ADULT_MALE,3.0,209.0
978,ADULT_FEMALE_G,5.0,212.0
979,ADULT_FEMALE_G,1.0,174.0
980,ADULT_FEMALE_G,7.0,170.0
981,JUVENILE,62.0,4.0
982,JUVENILE,11.0,169.0
983,JUVENILE,62.0,4.0
984,JUVENILE,5.0,225.0
985,ADULT_MALE,283.0,176.0
986,ADULT_FEMALE_G,13.0,167.0
987,JUVENILE,284.0,175.0
988,ADULT_FEMALE_G,9.0,169.0
989,JUVENILE,11.0,169.0
990,ADULT_FEMALE_G,284.0,177.0
991,ADULT_FEMALE_G,12.0,167.0
992,ADULT_MALE,55.0,6.0
993,ADULT_MALE,50.0,7.0
994,JUVENILE,5.0,225.0
995,ADULT_MALE,62.0,5.0
996,ADULT_MALE,47.0,23.0
997,ADULT_FEMALE_G,46.0,7.0
998,ADULT_FEMALE_G,40.0,19.0
999,ADULT_FEMALE_G,2.0,225.0
1000,ADULT_FEMALE_G,22.0,179.0
1001,ADULT_FEMALE_G,2.0,172.0
1002,ADULT_FEMALE_G,11.0,162.0
1003,JUVENILE,284.0,175.0
1004,ADULT_FEMALE_G,71.0,0.0
1005,JUVENILE,284.0,175.0
1006,JUVENILE,62.0,4.0
1007,JUVENILE,11.0,169.0
1008,JUVENILE,11.0,169.0
1009,ADULT_MALE,6.0,222.0
1010,JUVENILE,5.0,225.0
1011,ADULT_MALE,65.0,1.0
1012,ADULT_FEMALE_G,288.0,171.0
1013,ADULT_FEMALE_G,8.0,171.0
1014,JUVENILE,11.0,169.0
1015,ADULT_FEMALE_G,9.0,162.0
1016,ADULT_MALE,59.0,8.0
1017,JUVENILE,11.0,169.0
1018,ADULT_FEMALE_G,321.0,192.0
1019,ADULT_FEMALE_G,5.0,206.0
1020,ADULT_FEMALE_G,2.0,221.0
1021,ADULT_FEMALE_G,62.0,3.0
1022,JUVENILE,11.0,169.0
1023,ADULT_MALE,61.0,4.0
1024,ADULT_MALE,292.0,166.0
1025,JUVENILE,62.0,4.0
1026,JUVENILE,62.0,4.0
1027,ADULT_MALE,1.0,226.0
1028,ADULT_FEMALE_G,40.0,12.0
1029,ADULT_FEMALE_G,51.0,4.0
1030,JUVENILE,5.0,225.0
1031,ADULT_MALE,283.0,178.0
1032,JUVENILE,11.0,169.0
1033,ADULT_FEMALE_G,55.0,2.0
1034,ADULT_FEMALE_G,284.0,168.0
1035,ADULT_MALE,302.0,159.0
1036,ADULT_FEMALE_G,10.0,161.0
1037,JUVENILE,5.0,225.0
1038,ADULT_MALE,52.0,29.0
1039,ADULT_MALE,0.0,219.0
1040,ADULT_MALE,59.0,0.0
1041,ADULT_FEMALE_G,64.0,3.0
1042,JUVENILE,11.0,169.0
1043,JUVENILE,5.0,225.0
1044,JUVENILE,11.0,169.0
1045,JUVENILE,5.0,225.0
1046,JUVENILE,11.0,169.0
1047,JUVENILE,5.0,225.0
1048,JUVENILE,285.0,178.0
1049,JUVENILE,285.0,178.0
1050,JUVENILE,5.0,225.0
1051,JUVENILE,62.0,4.0
1052,JUVENILE,62.0,4.0
1053,ADULT_FEMALE_G,1.0,216.0
1054,ADULT_MALE,2.0,224.0
1055,JUVENILE,11.0,169.0
1056,ADULT_FEMALE_G,0.0,223.0
1057,JUVENILE,5.0,225.0
1058,ADULT_FEMALE_G,8.0,222.0
1059,JUVENILE,5.0,225.0
1060,ADULT_FEMALE_G,9.0,165.0
1061,JUVENILE,62.0,4.0
1062,ADULT_FEMALE_G,63.0,1.0
1063,ADULT_FEMALE_G,66.0,1.0
1064,JUVENILE,41.0,23.0
1065,ADULT_FEMALE_G,307.0,181.0
1066,JUVENILE,285.0,178.0
1067,JUVENILE,5.0,225.0
1068,JUVENILE,5.0,225.0
1069,JUVENILE,5.0,225.0
1070,JUVENILE,41.0,23.0
1071,JUVENILE,285.0,178.0
1072,JUVENILE,5.0,225.0
1073,ADULT_FEMALE_G,54.0,4.0
1074,JUVENILE,284.0,175.0
1075,ADULT_FEMALE_G,3.0,223.0
1076,ADULT_FEMALE_G,5.0,217.0
1077,JUVENILE,5.0,225.0
1078,JUVENILE,11.0,169.0
1079,JUVENILE,5.0,225.0
1080,ADULT_MALE,51.0,6.0
1081,JUVENILE,62.0,4.0
1082,ADULT_FEMALE_G,45.0,11.0
1083,JUVENILE,11.0,169.0
1084,ADULT_MALE,59.0,3.0
1085,ADULT_FEMALE_G,35.0,16.0
1086,ADULT_FEMALE_G,41.0,3.0
1087,JUVENILE,62.0,4.0
1088,ADULT_FEMALE_G,0.0,227.0
1089,JUVENILE,5.0,225.0
1090,ADULT_FEMALE_G,4.0,228.0
1091,JUVENILE,284.0,175.0
1092,ADULT_MALE,294.0,182.0
1093,JUVENILE,62.0,4.0
1094,JUVENILE,5.0,225.0
1095,JUVENILE,62.0,4.0
1096,JUVENILE,62.0,4.0
1097,JUVENILE,11.0,169.0
1098,ADULT_MALE,289.0,185.0
1099,ADULT_FEMALE_G,8.0,169.0
1100,JUVENILE,62.0,4.0
1101,JUVENILE,5.0,225.0
1102,ADULT_FEMALE_G,3.0,220.0
1103,JUVENILE,5.0,225.0
1104,ADULT_FEMALE_G,6.0,210.0
1105,ADULT_FEMALE_G,5.0,181.0
1106,ADULT_FEMALE_G,51.0,5.0
1107,JUVENILE,5.0,225.0
1108,JUVENILE,62.0,4.0
1109,ADULT_MALE,15.0,174.0
1110,ADULT_FEMALE_G,6.0,166.0
1111,JUVENILE,11.0,169.0
1112,ADULT_FEMALE_G,9.0,192.0
1113,ADULT_FEMALE_G,3.0,221.0
1114,ADULT_FEMALE_G,19.0,194.0
1115,JUVENILE,5.0,225.0
1116,JUVENILE,11.0,169.0
1117,JUVENILE,284.0,175.0
1118,JUVENILE,5.0,225.0
1119,JUVENILE,284.0,175.0
1120,ADULT_FEMALE_G,46.0,5.0
1121,JUVENILE,11.0,169.0
1122,JUVENILE,62.0,4.0
1123,JUVENILE,11.0,169.0
1124,ADULT_MALE,297.0,182.0
1125,JUVENILE,284.0,175.0
1126,ADULT_FEMALE_G,285.0,165.0
1127,ADULT_FEMALE_G,3.0,223.0
1128,ADULT_FEMALE_G,13.0,165.0
1129,ADULT_FEMALE_G,4.0,221.0
1130,JUVENILE,62.0,4.0
1131,JUVENILE,62.0,4.0
1132,ADULT_FEMALE_G,284.0,171.0
1133,ADULT_MALE,10.0,211.0
1134,JUVENILE,62.0,4.0
1135,JUVENILE,62.0,4.0
1136,JUVENILE,62.0,4.0
1137,ADULT_MALE,280.0,178.0
1138,JUVENILE,284.0,175.0
1139,JUVENILE,62.0,4.0
1140,ADULT_MALE,2.0,222.0
1141,ADULT_FEMALE_G,64.0,24.0
1142,JUVENILE,284.0,175.0
1143,ADULT_FEMALE_G,5.0,218.0
1144,ADULT_FEMALE_G,42.0,25.0
1145,JUVENILE,62.0,4.0
1146,JUVENILE,307.0,173.0
1147,JUVENILE,11.0,169.0
1148,ADULT_FEMALE_G,13.0,161.0
1149,ADULT_FEMALE_G,318.0,195.0
1150,ADULT_FEMALE_G,44.0,9.0
1151,ADULT_MALE,17.0,168.0
1152,JUVENILE,11.0,169.0
1153,JUVENILE,62.0,4.0
1154,ADULT_MALE,14.0,161.0
1155,ADULT_MALE,23.0,184.0
1156,ADULT_FEMALE_G,9.0,165.0
1157,JUVENILE,62.0,4.0
1158,JUVENILE,11.0,169.0
1159,ADULT_FEMALE_G,10.0,163.0
1160,ADULT_FEMALE_G,63.0,4.0
1161,JUVENILE,5.0,225.0
1162,ADULT_FEMALE_G,3.0,227.0
1163,JUVENILE,284.0,175.0
1164,ADULT_FEMALE_G,8.0,165.0
1165,JUVENILE,307.0,173.0
1166,JUVENILE,11.0,169.0
1167,JUVENILE,5.0,225.0
1168,JUVENILE,5.0,225.0
1169,ADULT_FEMALE_G,4.0,221.0
1170,JUVENILE,5.0,225.0
1171,JUVENILE,285.0,178.0
1172,JUVENILE,62.0,4.0
1173,ADULT_MALE,307.0,177.0
1174,JUVENILE,11.0,169.0
1175,ADULT_FEMALE_G,4.0,224.0
1176,ADULT_FEMALE_G,284.0,179.0
1177,ADULT_FEMALE_G,16.0,184.0
1178,JUVENILE,5.0,225.0
1179,ADULT_FEMALE_G,62.0,4.0
1180,JUVENILE,285.0,178.0
1181,ADULT_FEMALE_G,289.0,176.0
1182,ADULT_MALE,7.0,224.0
1183,ADULT_MALE,293.0,177.0
1184,ADULT_MALE,6.0,225.0
1185,ADULT_FEMALE_G,271.0,168.0
1186,JUVENILE,5.0,225.0
1187,JUVENILE,11.0,169.0
1188,JUVENILE,5.0,225.0
1189,JUVENILE,62.0,4.0
1190,ADULT_MALE,5.0,229.0
1191,ADULT_FEMALE_G,289.0,172.0
1192,ADULT_MALE,1.0,204.0
1193,ADULT_MALE,1.0,214.0
1194,ADULT_MALE,4.0,229.0
1195,ADULT_FEMALE_G,3.0,230.0
1196,ADULT_FEMALE_G,297.0,176.0
1197,JUVENILE,11.0,169.0
1198,JUVENILE,285.0,178.0
1199,JUVENILE,5.0,225.0
1200,ADULT_FEMALE_G,5.0,209.0
1201,JUVENILE,307.0,173.0
1202,JUVENILE,11.0,169.0
1203,JUVENILE,62.0,4.0
1204,ADULT_MALE,57.0,10.0
1205,JUVENILE,11.0,169.0
1206,JUVENILE,62.0,4.0
1207,ADULT_FEMALE_G,4.0,226.0
1208,ADULT_FEMALE_G,311.0,157.0
1209,ADULT_FEMALE_G,45.0,31.0
1210,ADULT_FEMALE_G,325.0,205.0
1211,ADULT_FEMALE_G,4.0,168.0
1212,ADULT_FEMALE_G,8.0,171.0
1213,JUVENILE,5.0,225.0
1214,ADULT_MALE,7.0,223.0
1215,ADULT_FEMALE_G,15.0,164.0
1216,ADULT_FEMALE_G,4.0,226.0
1217,ADULT_FEMALE_G,60.0,4.0
1218,ADULT_FEMALE_G,51.0,7.0
1219,ADULT_FEMALE_G,60.0,4.0
1220,JUVENILE,62.0,4.0
1221,JUVENILE,285.0,178.0
1222,JUVENILE,11.0,169.0
1223,JUVENILE,5.0,225.0
1224,ADULT_MALE,9.0,166.0
1225,ADULT_FEMALE_G,61.0,32.0
1226,ADULT_FEMALE_U,49.0,26.0
1227,ADULT_FEMALE_G,62.0,2.0
1228,ADULT_FEMALE_G,64.0,5.0
1229,JUVENILE,5.0,225.0
1230,ADULT_FEMALE_G,4.0,169.0
1231,JUVENILE,62.0,4.0
1232,JUVENILE,11.0,169.0
1233,ADULT_FEMALE_G,5.0,220.0
1234,ADULT_MALE,314.0,199.0
1235,ADULT_FEMALE_G,14.0,181.0
1236,ADULT_FEMALE_G,10.0,143.0
1237,ADULT_FEMALE_G,0.0,212.0
1238,JUVENILE,62.0,4.0
1239,ADULT_FEMALE_G,43.0,8.0
1240,JUVENILE,5.0,225.0
1241,ADULT_FEMALE_G,280.0,174.0
1242,JUVENILE,307.0,173.0
1243,ADULT_FEMALE_G,62.0,3.0
1244,ADULT_FEMALE_G,10.0,165.0
1245,ADULT_FEMALE_G,6.0,214.0
1246,ADULT_MALE,285.0,180.0
1247,ADULT_FEMALE_G,61.0,3.0
1248,JUVENILE,11.0,169.0
1249,JUVENILE,11.0,169.0
1250,JUVENILE,11.0,169.0
1251,JUVENILE,5.0,225.0
1252,ADULT_FEMALE_G,4.0,216.0
1253,ADULT_FEMALE_G,5.0,166.0
1254,ADULT_FEMALE_G,10.0,165.0
1255,ADULT_FEMALE_G,43.0,8.0
1256,JUVENILE,307.0,173.0
1257,ADULT_FEMALE_G,309.0,173.0
1258,ADULT_MALE,58.0,7.0
1259,ADULT_FEMALE_G,55.0,0.0
1260,JUVENILE,284.0,175.0
1261,ADULT_FEMALE_G,48.0,9.0
1262,ADULT_FEMALE_U,5.0,226.0
1263,ADULT_FEMALE_G,12.0,166.0
1264,JUVENILE,62.0,4.0
1265,ADULT_MALE,279.0,160.0
1266,JUVENILE,62.0,4.0
1267,JUVENILE,307.0,173.0
1268,JUVENILE,5.0,225.0
1269,ADULT_MALE,38.0,16.0
1270,JUVENILE,62.0,4.0
1271,ADULT_FEMALE_G,3.0,211.0
1272,ADULT_FEMALE_G,48.0,21.0
1273,JUVENILE,284.0,175.0
1274,JUVENILE,5.0,225.0
1275,ADULT_MALE,282.0,174.0
1276,ADULT_FEMALE_G,12.0,166.0
1277,JUVENILE,62.0,4.0
1278,ADULT_FEMALE_G,7.0,163.0
1279,ADULT_FEMALE_G,36.0,6.0
1280,ADULT_MALE,13.0,165.0
1281,JUVENILE,41.0,23.0
1282,JUVENILE,11.0,169.0
1283,JUVENILE,11.0,169.0
1284,JUVENILE,62.0,4.0
1285,JUVENILE,11.0,169.0
1286,ADULT_FEMALE_G,294.0,161.0
1287,ADULT_FEMALE_G,12.0,166.0
1288,JUVENILE,11.0,169.0
1289,ADULT_FEMALE_G,0.0,228.0
1290,ADULT_FEMALE_G,8.0,216.0
1291,ADULT_MALE,3.0,175.0
1292,JUVENILE,284.0,175.0
1293,JUVENILE,11.0,169.0
1294,ADULT_FEMALE_G,4.0,205.0
1295,ADULT_MALE,10.0,160.0
1296,JUVENILE,5.0,225.0
1297,ADULT_FEMALE_G,15.0,162.0
1298,ADULT_FEMALE_G,24.0,170.0
1299,ADULT_MALE,2.0,171.0
1300,JUVENILE,11.0,169.0
1301,ADULT_FEMALE_G,300.0,176.0
1302,JUVENILE,5.0,225.0
1303,JUVENILE,11.0,169.0
1304,JUVENILE,284.0,175.0
1305,ADULT_MALE,5.0,223.0
1306,ADULT_FEMALE_G,53.0,0.0
1307,ADULT_FEMALE_G,16.0,163.0
1308,ADULT_FEMALE_G,284.0,176.0
1309,ADULT_MALE,2.0,228.0
1310,ADULT_MALE,0.0,227.0
1311,ADULT_MALE,2.0,218.0
1312,JUVENILE,11.0,169.0
1313,ADULT_FEMALE_G,16.0,189.0
1314,JUVENILE,11.0,169.0
1315,JUVENILE,307.0,173.0
1316,ADULT_FEMALE_G,60.0,5.0
1317,ADULT_MALE,286.0,181.0
1318,ADULT_FEMALE_G,42.0,5.0
1319,JUVENILE,307.0,173.0
1320,ADULT_FEMALE_G,57.0,6.0
1321,ADULT_MALE,314.0,141.0
1322,ADULT_MALE,6.0,228.0
1323,JUVENILE,62.0,4.0
1324,ADULT_FEMALE_G,8.0,214.0
1325,ADULT_FEMALE_G,2.0,219.0
1326,ADULT_FEMALE_G,8.0,170.0
1327,JUVENILE,11.0,169.0
1328,JUVENILE,284.0,175.0
1329,JUVENILE,62.0,4.0
1330,ADULT_MALE,11.0,160.0
1331,JUVENILE,62.0,4.0
1332,ADULT_FEMALE_G,287.0,179.0
1333,ADULT_FEMALE_G,2.0,210.0
1334,ADULT_FEMALE_G,48.0,11.0
1335,JUVENILE,5.0,225.0
1336,JUVENILE,5.0,225.0
1337,ADULT_FEMALE_G,318.0,181.0
1338,JUVENILE,62.0,4.0
1339,JUVENILE,11.0,169.0
1340,JUVENILE,284.0,175.0
1341,ADULT_FEMALE_G,62.0,4.0
1342,ADULT_FEMALE_G,4.0,170.0
1343,JUVENILE,5.0,225.0
1344,ADULT_FEMALE_G,9.0,170.0
1345,ADULT_FEMALE_G,14.0,165.0
1346,JUVENILE,5.0,225.0
1347,JUVENILE,5.0,225.0
1348,ADULT_FEMALE_G,300.0,172.0
1349,JUVENILE,5.0,225.0
1350,JUVENILE,62.0,4.0
1351,ADULT_MALE,12.0,167.0
1352,JUVENILE,5.0,225.0
1353,ADULT_MALE,63.0,3.0
1354,ADULT_MALE,8.0,170.0
1355,ADULT_FEMALE_G,62.0,6.0
1356,ADULT_FEMALE_G,3.0,210.0
1357,JUVENILE,11.0,169.0
1358,ADULT_MALE,64.0,3.0
1359,JUVENILE,62.0,4.0
1360,ADULT_FEMALE_G,290.0,178.0
1361,ADULT_FEMALE_G,6.0,217.0
1362,ADULT_FEMALE_G,10.0,187.0
1363,JUVENILE,62.0,4.0
1364,ADULT_MALE,7.0,209.0
1365,ADULT_FEMALE_G,58.0,1.0
1366,ADULT_FEMALE_G,40.0,4.0
1367,JUVENILE,62.0,4.0
1368,JUVENILE,284.0,175.0
1369,ADULT_FEMALE_G,41.0,9.0
1370,ADULT_FEMALE_G,5.0,213.0
1371,JUVENILE,285.0,178.0
1372,ADULT_MALE,3.0,213.0
1373,JUVENILE,5.0,225.0
1374,JUVENILE,284.0,175.0
1375,JUVENILE,62.0,4.0
1376,ADULT_FEMALE_G,11.0,160.0
1377,JUVENILE,41.0,23.0
1378,JUVENILE,11.0,169.0
1379,ADULT_MALE,11.0,167.0
1380,JUVENILE,5.0,225.0
1381,JUVENILE,5.0,225.0
1382,ADULT_FEMALE_G,55.0,10.0
1383,JUVENILE,5.0,225.0
1384,ADULT_MALE,305.0,168.0
1385,ADULT_MALE,8.0,165.0
1386,ADULT_MALE,11.0,161.0
1387,JUVENILE,5.0,225.0
1388,ADULT_MALE,5.0,224.0
1389,ADULT_FEMALE_G,6.0,228.0
1390,JUVENILE,5.0,225.0
1391,ADULT_FEMALE_G,41.0,10.0
1392,ADULT_MALE,287.0,170.0
1393,JUVENILE,284.0,175.0
1394,ADULT_FEMALE_G,58.0,2.0
1395,ADULT_MALE,2.0,230.0
1396,JUVENILE,11.0,169.0
1397,JUVENILE,5.0,225.0
1398,ADULT_FEMALE_G,280.0,175.0
1399,JUVENILE,5.0,225.0
